id,recipe_name,recipe_url,recipe_image,ingredients,raw_ingredients,instructions,createdAt
78,"Coconut-Almond Crusted Tilapia",http://www.foodista.com/recipe/LDHBBCLQ/coconut-almond-crusted-tilapia,https://spoonacular.com/recipeImages/Coconut-Almond-Crusted-Tilapia-639836.jpg,"1/2 cup almond meal,1/8 teaspoon black pepper,1/4 cup coconut milk,1/2 teaspoon dried mint,1/2 teaspoon ground ginger,1 lemon, sliced in half,oil for frying (coconut oil is recommended),1 teaspoon salt,4 tilapia fillets (or any other firm, white fish, such as cod,1/2 cup unsweetened coconut","almond meal,black pepper,coconut milk,dried mint,ground ginger,lemon,oil,salt,tilapia,unsweetened coconut","<ol><li>Pat and dry fish fillets. Sprinkle both sides with a pinch or two of salt and pepper. Squirt juice from 1/2 of the lemon and drizzle the coconut milk over top. Turn to ensure everything is coated well. Let them sit at room temperature for 15 minutes to marinate.</li><li>Meanwhile prepare the breading by combining the almond meal, shredded coconut, salt, pepper, ginger and mint in a shallow bowl.</li><li>Cover the bottom of a large skillet with oil and bring to medium heat. Lay fillets carefully in the skillet and cook, flipping fish halfway through cooking, until both sides are golden brown and fish flakes easily with a fork. Three to five minutes per side for thin fillets, longer if they're thicker.</li><li>Transfer to a stack of paper towels to drain and cool slightly. Serve with Tropical Sweets &amp; Reds Mash.</li></ol>","2016-12-24 15:06:35"
79,"Mangolicious Upside Down Cake",http://www.foodista.com/recipe/8H3JJ2WH/mangolicious-upside-cake,https://spoonacular.com/recipeImages/Mangolicious-Upside-Down-Cake-650858.jpg,"1 teaspoon baking powder,2/3 cup Brown Sugar, firmly packed,1/4 cup butter (½ stick), melted,1/2 cup butter (1 stick), softened,1/2 tsp￼ Cinnamon,2 eggs, large,1 1/3 cups all-purpose flour,2/3 cup Granulated Sugar,4 mangos, peeled, pitted and sliced; divided,1/2 teaspoon salt,1 teaspoon vanilla","baking powder,brown sugar,butter,butter,cinnamon,eggs,flour,granulated sugar,mangos,salt,vanilla","<ol><li>Preheat oven to 350F.</li><li>Butter 9x2-inch round cake pan.</li><li>Pat slices of mango dry with paper towels.</li><li>In small bowl, stir together butter and brown sugar and spread evenly in pan. Arrange mango pieces from two mangos on the sugar mixture.</li><li>Reserve the rest for mango puree and set aside.</li><li>In food processor, puree remaining mangos to make  cup.</li><li>Into small bowl sift together the flour, baking powder, salt and cinnamon.</li><li>In another bowl with electric mixer, cream butter and sugar until mixture is light and fluffy.</li><li>Add eggs, one at a time, beating well after each addition.</li><li>Beat in vanilla.</li><li>Add flour mixture alternately in batches with pureed mangos.</li><li>Beginning and ending with flour mixture and beating well after each addition. Pour batter into pan, spreading evenly.</li><li>Bake cake in middle of oven for 45 to 55 minutes, or until it tests done.</li><li>Let cake cool in the pan on a rack for 15 minutes.</li><li>Run a thin knife around the edge and invert onto a platter.</li></ol>","2016-12-24 15:06:35"
80,"Easy Cheesy Pizza Casserole",http://www.foodista.com/recipe/ZTHZWCWF/easy-cheesy-pizza-casserole,https://spoonacular.com/recipeImages/Easy-Cheesy-Pizza-Casserole-641893.jpg,"2 1/4 cup baking mix (like Bisquick or Jiffy),pinch of basil,Herbed Parmesan Drop Biscuits,1 lb ground beef or equivalent amount of a ground beef/bulk Italian sausage mix,1 tsp Italian seasoning,1 cup milk,pinch of oregano,1/4 cup grated Parmesan cheese,Additional Parmesan cheese for topping,1 - 26 oz jar of pasta sauce,Pepperoni slices (I used 1/2 of a package of Hormel brand),1 can pizza sauce,1/2 cup shredded aged Provolone,1/8 - 1/2 tsp crushed red pepper flakes,1/2 cup ricotta,2 cups shredded mozzarella,-or-","baking mix,basil,biscuits,ground beef,italian seasoning,milk,oregano,parmesan cheese,parmesan cheese,pasta sauce,pepperoni,pizza sauce,provolone,red pepper flakes,ricotta,shredded mozzarella,or","<ol><li>Brown ground beef in skillet; drain fat.  Mix in pasta or pizza sauce and pepper flakes; set aside.  Mix ricotta cheese with the herbs and Parmesan in a separate bowl; set aside.</li><li>Mix the dry ingredients for the biscuits.  Add milk and stir until combined.</li><li>Preheat oven to 375 degrees.  Spray a 13 x 9 pan with non-stick spray.  Drop biscuit dough by teaspoons in the bottom of pan, spacing evenly.  It's OK if there is space between the dough--it will expand as it's cooked.  Top with ground beef mixture and dot with the ricotta cheese mixture.  Bake at 375 for about 20 min or until biscuits are puffed and beginning to get golden brown.</li><li>Top with mozzarella and provolone cheeses and distribute pepperoni slices evenly over top, increase oven temperature to 425 degrees.  Return to oven and bake until cheeses are melted and beginning to bubble.  This should take about 10 minutes.</li><li>Remove from oven and let stand 5 minutes before slicing and serving.  May be topped with the additional Parmesan cheese.</li></ol>","2016-12-24 15:06:35"
81,"Peppered Fish",http://www.afrolems.com/2014/05/19/peppered-fish/,https://spoonacular.com/recipeImages/peppered-fish-716354.jpg,"1 teaspoon chilli powder,3 cloves of garlic,1/4 ginger,2 tablespoons oil,1/4 bulb of onion,1/4 red bell pepper,1/2 teaspoon salt,2-3 seasoning cubes,1 Large Tilapia,2 tablespoons of water,3- 5 yellow peppers (Depending on your preference, the more the better)","chilli powder,garlic,ginger,oil,onion,red bell pepper,salt,seasoning cubes,tilapia,water,yellow peppers","Blend all your spices and liquid ingredients together. Taste for salt and seasoning and add more if necessary.Wear gloves and rub the blended mix all over the fish and set aside for 1-2 hours.Preheat your oven to 370F and place the marinated fish in the oven and grill for 50 – 55 minutes.Serve with cole slaw.P:S: The banana leaves were for garnishing purposes but people say it adds to the flavour If it is too spicy, the easiest way to calm pepper on your tongue is to drink milk","2016-12-24 15:06:35"
82,"Chili Pie with Green Chile and Cheddar Cornbread Crust",http://www.foodista.com/recipe/R526VXXY/chili-pie-w-green-chile-cheddar-cornbread-crust,https://spoonacular.com/recipeImages/chili-pie-with-green-chile-and-cheddar-cornbread-crust-638568.jpg,"1 tablespoon Baking Powder,3 tablespoons Butter, melted,14 ounces can Cannelini Beans, drained & rinsed,14 ounces can Diced Tomatoes,1 tablespoon Chile Powder, plus more for sprinkling over top,Pinch of Cinnamon,1 cup Cornmeal,1/2 teaspoon Cumin,2 Eggs,3 cups (12 ounces) Extra Sharp Cheddar Cheese, shredded,1 cup all-purpose Flour,1 cup Corn, frozen or canned (drained),5 cloves Garlic, minced,4 ounces can Green Chiles, diced,1 pound + ½ Ground Beef or Ground Turkey,Sea or Kosher salt and Fresh Black Pepper,1 cup Milk,Pinch of Nutmeg,Olive oil for sauteing,1 teaspoon Oregano,Red Pepper, optional,1/2 teaspoon Paprika, smoked or regular,1/2 cup Sour Cream, plus more for serving,1/2 teaspoon Table Salt or 1 teaspoon Sea/Kosher Salt,1/2 cup water,2 teaspoons Worcestershire Sauce,2 large yellow onions, diced","baking powder,butter,canned cannelini beans,canned diced tomatoes,chile powder,cinnamon,cornmeal,cumin,eggs,extra sharp cheddar cheese,flour,frozen corn,garlic,green chiles,ground turkey,kosher salt,milk,nutmeg,olive oil,oregano,red pepper,smoked paprika,sour cream,table salt,water,worcestershire sauce,yellow onions","<ol><li>In a large skillet saute onion in oil until soft and translucent, seasoning with salt and pepper. Add garlic and saute until fragrant. Remove 2/3 of the mixture from pan and set aside. Add green chiles with their juices and saute for 2-3 minutes. Remove and set aside in a separate bowl.</li><li>In the same skillet brown ground beef, crumbling it as it cooks. When cooked through carefully drain grease. Add the onion mixture, Chile powder, Worcestershire, oregano, paprika, cinnamon, nutmeg, red pepper and water. Mix thoroughly and continue cooking over medium-low heat as you add the tomatoes with juices, the beans and corn. Mix well and cook for 3-4 minutes.</li><li>Preheat oven to 400 degrees and grease a 9x13 inch casserole dish. Pour the meat mixture in and spread evenly over bottom. Sprinkle two cups of the cheese over top.</li><li>In a large bowl combine the flour, cornmeal, baking powder and salt.</li><li>In a separate medium bowl whisk the eggs, milk, butter and sour cream. Add this mixture to the dry mix and stir together.</li><li>Add the onion/green chile mixture and the remaining cup of cheese. Stir in. Pour over top of the meat mixture. Spread evenly. Sprinkle Chile powder over top.</li><li>Bake 25-30 minutes or until a toothpick comes clean from center of cornbread. Let set for 10 minutes before serving.</li></ol>","2016-12-24 15:06:35"
83,"Restaurant Style Salsa",http://www.foodista.com/recipe/H8G2YH6Z/restaurant-style-salsa,https://spoonacular.com/recipeImages/Restaurant-Style-Salsa-658180.png,"1/4 t. Penzey's Southwest seasoning (or another brand),1 can (28oz) whole tomatoes with juice,1/2 cup fresh cilantro (large stems removed),1 clove garlic, minced,1/4 - 1/2 t. ground cumin,1 whole jalapeno, quartered, seeds removed, sliced thin.,juice from 1/2 a lime,1/4 of an onion chopped (approximately 1/4 cup),Salt to taste,1/4 t. sugar,2 cans (10oz) Rotel tomatoes (or the store brand of diced tomatoes and green chiles)","seasoning mix,canned tomatoes,fresh cilantro,garlic,ground cumin,jalapeno,juice of lime,onion,salt,sugar,tomatoes","<ol><li>Combine all ingredients in a food processor. Pulse until you get the salsa consistency you like. 10 to 15 pulses. Test seasonings and adjust accordingly.</li><li>Store in a Tupperware container.</li><li>Ready in 5 minutes</li></ol>","2016-12-24 15:06:35"
84,"Coconut Cream Pasta",http://www.afrolems.com/2016/02/10/coconut-cream-pasta-recipe/,https://spoonacular.com/recipeImages/coconut-cream-pasta-716333.jpg,"1 tablespoon of all purpose flour,1/4 teaspoon of black pepper (optional),3 tablespoon melted butter,1 cup of chopped Chicken breast,1/2 cup of Coconut cream,3 cloves of garlic,1/2 teaspoon of ginger powder or grated ginger,1 medium bulb of Onion,1 scotch bonnet pepper,Seasoning cubes,1 handful of Spaghetti,1.5 cups of Chopped Vegetables( carrots, green, red and yellow pepper, spring onions),3 tablespoons of Vegetable oil","all purpose flour,black pepper,butter,chicken breast,coconut cream,garlic,ginger powder,onion,scotch bonnet pepper,seasoning cubes,spaghetti,stew vegetables,vegetable oil","Season your chicken breast with seasoning cubes and ginger. Heat up 1.5 tablespoons of butter and 1 spoon of vegetable oil on medium heat and stir fry your chicken breast till brown. reduce the heat to the lowest so the chicken cooks for the next 10-15 minutes.Boil your spaghetti with the 1 spoon of vegetable oil for 3-5 minutes till semi-soft and strain and rinse and set aside. Heat up the rest of the butter and the vegetable oil, stir fry the garlic and onion for one minute. Add the chopped vegetables, pepper and the chicken and stir fry. Season with seasoning cubes and black pepper and pour in the coconut cream.Stir in the flour and finally the spaghetti till all the cream is absorbed. Leave to simmer for 1-2 minutes and serve hot. ","2016-12-24 15:06:35"
85,"Lemon Coconut Granola",http://www.foodista.com/recipe/44DH6XF5/lemon-coconut-granola,https://spoonacular.com/recipeImages/Lemon-Coconut-Granola-649567.jpg,"1/4 cup coconut oil,1 cup desiccated coconut,1 cup dried currants (or other dried fruit),1/2 cup flax seeds,1/4 cup honey,Juice of 3 lemons,Peel of 1 lemon,1 cup chopped nuts (almonds, hazelnuts, pistachios),3 cups rolled oats","coconut oil,desiccated coconut,dried currants,flax seeds,honey,juice of lemon,lemon peel,nuts,rolled oats","<ol><li>Preheat oven to 150C.</li><li>In a pan, combine coconut oil, honey, lemon peel and lemon juice. Bring to boil. Take off the heat when the honey is dissolved. Let cool a little.</li><li>In another bowl, combine oats, flax seeds and chopped nuts. Mix well. Pour the honey mixture over the dry ingredients and stir until the oat mixture is well coated.</li><li>Spread the granola evenly on a baking pan, and bake for 20 minutes. Turn over the granola, and stir in the coconut flakes. Bake for another 10 minutes. Let cool and stir in the currants. Keep in airtight container.</li></ol>","2016-12-24 15:06:35"
86,"Bananas Foster Ice Cream",http://www.foodista.com/recipe/TFJJTPM2/bananas-foster-ice-cream,https://spoonacular.com/recipeImages/Bananas-Foster-Ice-Cream-634237.jpg,"1 cup Bananas (mashed),1/2 cup butter,4 egg yolks,1/2 cup granulated sugar, divided,2 cups heavy cream,1/8 teaspoon kosher salt,1/4 cup light brown sugar,1 tablespoon rum,1 vanilla bean,1 1/4 cups whole milk","bananas,butter,egg yolks,granulated sugar,heavy cream,kosher salt,light brown sugar,rum,vanilla bean,whole milk","<ol><li>In a heavy bottomed saucepan, heat the milk, salt and 1/4 cup sugar over med-low heat until steaming but not boiling and the sugar is dissolved.  Add the vanilla bean and vanilla bean caviar to the mixture.  Cover and let steep for 1 hour.</li><li>In a small saute pan, melt the butter, brown sugar and salt.  Bring to a boil stirring constantly until the mixture turns a deep golden brown.  Add the bananas and continue to saute the mixture for approximately 5 more minutes or until the bananas soften.  Stir in the rum and remove from heat.  Let the mixture cool to room temperature.</li><li>Fill a large bowl with ice and water.  Place a small bowl in the ice water and add the heavy cream.  Top the small bowl with a wire strainer and set aside.</li><li>In a small bowl, whisk together the egg yolks and remaining 1/4 cup sugar until light in color and ribbons begin to form.</li><li>Reheat the milk mixture over med-low heat and slowly add to egg mixture whisking constantly so the eggs do not scramble.  Return the milk/egg mixture to the pan and heat. Stir constantly with a heat resistant spatula being sure to scrape the sides and bottom until it begins to thicken (it will coat the back of the spatula).</li><li>Strain the milk mixture into the cream, remove the strainer and stir until combined.  Cover with plastic wrap and chill in the refrigerator for 2 hours or overnight.</li><li>Pour the mixture into the freezer can of an electric ice cream maker and freeze according to the manufacturers instructions.  When the mixture reaches soft serve consistency, add the banana mixture and continue churning until combined.</li><li>Transfer the ice cream to a freezer safe container and freeze.</li></ol>","2016-12-24 15:06:35"
87,"Berry Fruit Crumble",http://www.foodista.com/recipe/67KX7C62/berry-fruit-crumble,https://spoonacular.com/recipeImages/Berry-Fruit-Crumble-634854.jpg,"1/3 cups Almond Meal,4 cups Mixed Berries, Fresh Or Frozen,4 teaspoons Brown Sugar, Packed,1 teaspoon Ground Cinnamon,1 Tablespoon Maple Syrup,7 teaspoons Light Margarine Or Butter,1/3 cups Old Fashion Oatmeal","almond meal,berries,brown sugar,ground cinnamon,maple syrup,margarine,oatmeal","<ol><li>Preheat oven to 350</li><li>In a baking dish add berries and maple syrup, give a light stir, set a side.</li><li>In a small bowl, add oatmeal, almond meal, brown sugar and cinnamon. Mix well, add butter and crumble together with a fork.</li><li>Add the oatmeal topping to the mixed berries.</li><li>Place in oven and bake for 30 minutes, until the top is light golden brown.</li><li>NOTE: If you dont have almond meal, just grind some almonds in the food processor until crumbly. Dont process to long to youll have peanut butter!  Worse case scenario use whole wheat flour.</li><li>Calories per serving:  165,  Fat:  6.2,  Cholesterol:  0,  Sodium:  32,  Potassium:  35,  Carbs:  24,  Fiber:  6.5,   Sugar:  10,  Protein: 4</li></ol>","2016-12-24 15:06:36"
